horse,horseLabel,birthYear,deathYear,genderLabel
http://www.wikidata.org/entity/Q11334537,Q11334537,2001,,самец
http://www.wikidata.org/entity/Q11334538,Q11334538,1996,,самец
http://www.wikidata.org/entity/Q11334556,Q11334556,1994,,самец
http://www.wikidata.org/entity/Q11334673,Q11334673,1997,,самец
http://www.wikidata.org/entity/Q11334957,Q11334957,1990,,самец
http://www.wikidata.org/entity/Q11334962,Q11334962,1980,,самка
http://www.wikidata.org/entity/Q11334984,Q11334984,2003,,самка
http://www.wikidata.org/entity/Q11335023,Q11335023,2006,,самец
http://www.wikidata.org/entity/Q11335028,Q11335028,1733,,самец
http://www.wikidata.org/entity/Q11335047,Q11335047,1972,,самец
http://www.wikidata.org/entity/Q11335165,Q11335165,1994,,самка
http://www.wikidata.org/entity/Q11335180,Q11335180,2006,,самка
http://www.wikidata.org/entity/Q11335194,Q11335194,1988,,самец
http://www.wikidata.org/entity/Q11335374,Q11335374,1992,,самка
http://www.wikidata.org/entity/Q11335387,Q11335387,1999,,самец
http://www.wikidata.org/entity/Q11335388,Q11335388,2005,,самка
http://www.wikidata.org/entity/Q11335584,Q11335584,1997,,самец
http://www.wikidata.org/entity/Q16983184,Q16983184,1993,2009,самец
http://www.wikidata.org/entity/Q16983813,Q16983813,1960,1971,самец
http://www.wikidata.org/entity/Q16991733,Q16991733,1989,2017,самец
http://www.wikidata.org/entity/Q17009811,Q17009811,1997,2018,самец
http://www.wikidata.org/entity/Q16971546,Q16971546,2010,,самец
http://www.wikidata.org/entity/Q16973136,Q16973136,1978,,самец
http://www.wikidata.org/entity/Q16973395,Q16973395,1969,,самец
http://www.wikidata.org/entity/Q16973551,Q16973551,1961,,самец
http://www.wikidata.org/entity/Q16973717,Q16973717,1914,,самка
http://www.wikidata.org/entity/Q16973726,Q16973726,1979,,самец
http://www.wikidata.org/entity/Q16973771,Q16973771,1985,,самка
http://www.wikidata.org/entity/Q16974038,Q16974038,1835,,самец
http://www.wikidata.org/entity/Q16974042,Q16974042,1984,,самец
http://www.wikidata.org/entity/Q16974262,Q16974262,1957,,
http://www.wikidata.org/entity/Q16974374,Q16974374,1814,,самец
http://www.wikidata.org/entity/Q16974649,Q16974649,1833,,самец
http://www.wikidata.org/entity/Q16974874,Q16974874,1988,,самец
http://www.wikidata.org/entity/Q16975614,Q16975614,1975,,самка
http://www.wikidata.org/entity/Q16975638,Q16975638,1978,,самка
http://www.wikidata.org/entity/Q16980285,Q16980285,1776,,самка
http://www.wikidata.org/entity/Q16981455,Q16981455,1991,,самец
http://www.wikidata.org/entity/Q16981509,Q16981509,1966,,самка
http://www.wikidata.org/entity/Q16981536,Q16981536,1803,,самец
http://www.wikidata.org/entity/Q16981995,Q16981995,1980,,самец
http://www.wikidata.org/entity/Q16982006,Q16982006,1953,,самец
http://www.wikidata.org/entity/Q16982119,Q16982119,1978,,самец
http://www.wikidata.org/entity/Q16982346,Q16982346,1980,,самец
http://www.wikidata.org/entity/Q16983231,Ханна,1868,,самка
http://www.wikidata.org/entity/Q16983275,Q16983275,1950,,самка
http://www.wikidata.org/entity/Q16983289,Q16983289,1992,,самка
http://www.wikidata.org/entity/Q16983402,Q16983402,1881,,самец
http://www.wikidata.org/entity/Q16983509,Q16983509,1975,,самец
http://www.wikidata.org/entity/Q16983566,Q16983566,1929,,
http://www.wikidata.org/entity/Q16983877,Q16983877,1807,,самец
http://www.wikidata.org/entity/Q16983963,Q16983963,1940,,самка
http://www.wikidata.org/entity/Q16983993,Q16983993,1959,,самец
http://www.wikidata.org/entity/Q16984557,Q16984557,2003,,
http://www.wikidata.org/entity/Q16984604,Q16984604,1775,,самка
http://www.wikidata.org/entity/Q16984975,Q16984975,2010,,самка
http://www.wikidata.org/entity/Q16985251,Q16985251,1967,,самка
http://www.wikidata.org/entity/Q16985312,Q16985312,1983,,самец
http://www.wikidata.org/entity/Q16985471,Q16985471,1984,,самец
http://www.wikidata.org/entity/Q16985767,Q16985767,1779,,самка
http://www.wikidata.org/entity/Q16985814,Q16985814,1987,,самец
http://www.wikidata.org/entity/Q16985827,Q16985827,1987,,самка
http://www.wikidata.org/entity/Q16986017,Q16986017,1961,,самец
http://www.wikidata.org/entity/Q16987471,Q16987471,1997,,
http://www.wikidata.org/entity/Q16987480,Q16987480,1915,,самец
http://www.wikidata.org/entity/Q16987601,Q16987601,1999,,самка
http://www.wikidata.org/entity/Q16987783,Q16987783,1970,,самка
http://www.wikidata.org/entity/Q16988429,Q16988429,1972,,самка
http://www.wikidata.org/entity/Q16989000,Q16989000,1948,,самец
http://www.wikidata.org/entity/Q16989117,Q16989117,2011,,самец
http://www.wikidata.org/entity/Q16989123,Q16989123,1950,,самец
http://www.wikidata.org/entity/Q16989125,Q16989125,2011,,самец
http://www.wikidata.org/entity/Q16991684,Q16991684,1804,,самец
http://www.wikidata.org/entity/Q16991692,Q16991692,1980,,самец
http://www.wikidata.org/entity/Q16991931,Q16991931,1904,,самец
http://www.wikidata.org/entity/Q16992167,Q16992167,1915,,
http://www.wikidata.org/entity/Q16992281,Q16992281,1906,,самец
http://www.wikidata.org/entity/Q16994293,Q16994293,1900,,
http://www.wikidata.org/entity/Q16994833,Q16994833,1876,,самец
http://www.wikidata.org/entity/Q16995018,Q16995018,1930,,самец
http://www.wikidata.org/entity/Q16995322,Q16995322,1957,,
http://www.wikidata.org/entity/Q16995333,Q16995333,1854,,самка
http://www.wikidata.org/entity/Q16995425,Q16995425,2010,,самец
http://www.wikidata.org/entity/Q16995471,Q16995471,1897,,самец
http://www.wikidata.org/entity/Q16995822,Q16995822,1993,,самка
http://www.wikidata.org/entity/Q16995827,Q16995827,1942,,самец
http://www.wikidata.org/entity/Q16995961,Q16995961,1837,,самец
http://www.wikidata.org/entity/Q16996023,Q16996023,2010,,самец
http://www.wikidata.org/entity/Q16996951,Q16996951,1860,,самец
http://www.wikidata.org/entity/Q16996977,Q16996977,1830,,
http://www.wikidata.org/entity/Q16997005,Q16997005,1794,,самец
http://www.wikidata.org/entity/Q16997298,Манго,1834,,самец
http://www.wikidata.org/entity/Q16997443,Q16997443,1824,,самка
http://www.wikidata.org/entity/Q16997672,Q16997672,1802,,самка
http://www.wikidata.org/entity/Q16997754,Q16997754,1822,,самец
http://www.wikidata.org/entity/Q16997779,Q16997779,1882,,самец
http://www.wikidata.org/entity/Q16997781,Q16997781,1869,,самец
http://www.wikidata.org/entity/Q16997914,Q16997914,2011,,самка
http://www.wikidata.org/entity/Q16997927,Q16997927,1900,,самец
http://www.wikidata.org/entity/Q16998340,Q16998340,1856,,самец
http://www.wikidata.org/entity/Q16998407,Q16998407,1970,,самка
http://www.wikidata.org/entity/Q16998587,Q16998587,1950,,самец
http://www.wikidata.org/entity/Q16998592,Q16998592,1948,,самка
http://www.wikidata.org/entity/Q16999022,Q16999022,2011,,самец
http://www.wikidata.org/entity/Q16999024,Q16999024,1962,,самка
http://www.wikidata.org/entity/Q16999066,Q16999066,1790,,самец
http://www.wikidata.org/entity/Q17004631,Q17004631,1984,,самка
http://www.wikidata.org/entity/Q17005876,Q17005876,2010,,самка
http://www.wikidata.org/entity/Q17006603,Q17006603,1936,,самец
http://www.wikidata.org/entity/Q17008870,Q17008870,1978,,самец
http://www.wikidata.org/entity/Q17009025,Q17009025,1981,,самец
http://www.wikidata.org/entity/Q17009037,Q17009037,1965,,самец
http://www.wikidata.org/entity/Q17009179,Q17009179,1978,,самка
http://www.wikidata.org/entity/Q17009221,Q17009221,1951,,самец
http://www.wikidata.org/entity/Q17009408,Q17009408,1929,,самец
http://www.wikidata.org/entity/Q17009763,Q17009763,1962,,самец
http://www.wikidata.org/entity/Q17010178,Q17010178,1984,,самка
http://www.wikidata.org/entity/Q17019782,Q17019782,1884,1898,самец
http://www.wikidata.org/entity/Q17020352,Q17020352,1980,1994,самец
http://www.wikidata.org/entity/Q17011368,Q17011368,1970,,самец
http://www.wikidata.org/entity/Q17011482,Q17011482,1977,,самец
http://www.wikidata.org/entity/Q17011594,Q17011594,1977,,самка
http://www.wikidata.org/entity/Q17011834,Q17011834,1930,,самка
http://www.wikidata.org/entity/Q17012088,Q17012088,1989,,самка
http://www.wikidata.org/entity/Q17012529,Q17012529,1976,,самец
http://www.wikidata.org/entity/Q17012629,Q17012629,2009,,самец
http://www.wikidata.org/entity/Q17012806,Q17012806,1995,,
http://www.wikidata.org/entity/Q17012903,Q17012903,1807,,самец
http://www.wikidata.org/entity/Q17012982,Q17012982,2010,,самец
http://www.wikidata.org/entity/Q17013015,Q17013015,1979,,самка
http://www.wikidata.org/entity/Q17013031,Q17013031,1976,,самка
http://www.wikidata.org/entity/Q17013038,Q17013038,1994,,самка
http://www.wikidata.org/entity/Q17013048,Q17013048,1960,,самец
http://www.wikidata.org/entity/Q17013054,Q17013054,1989,,самка
http://www.wikidata.org/entity/Q17013104,Q17013104,1885,,самец
http://www.wikidata.org/entity/Q17013446,Q17013446,1800,,самка
http://www.wikidata.org/entity/Q17013471,Q17013471,1982,,самка
http://www.wikidata.org/entity/Q17013869,Q17013869,1804,,самка
http://www.wikidata.org/entity/Q17013890,Q17013890,1970,,самец
http://www.wikidata.org/entity/Q17013933,Q17013933,1963,,
http://www.wikidata.org/entity/Q17013951,Петроний,1805,,самец
http://www.wikidata.org/entity/Q17013955,Q17013955,1786,,самка
http://www.wikidata.org/entity/Q17014020,Q17014020,1875,,самка
http://www.wikidata.org/entity/Q17014033,Q17014033,1817,,самец
http://www.wikidata.org/entity/Q17014262,Q17014262,1977,,самец
http://www.wikidata.org/entity/Q17014714,Q17014714,1832,,самка
http://www.wikidata.org/entity/Q17014723,Q17014723,1960,,самец
http://www.wikidata.org/entity/Q17014739,Q17014739,1977,,самка
http://www.wikidata.org/entity/Q17015036,Q17015036,1968,,самец
http://www.wikidata.org/entity/Q17015122,Q17015122,1978,,самец
http://www.wikidata.org/entity/Q17015143,Q17015143,1959,,
http://www.wikidata.org/entity/Q17015177,Q17015177,1999,,самец
http://www.wikidata.org/entity/Q17015195,Q17015195,1941,,
http://www.wikidata.org/entity/Q17015200,Q17015200,1964,,самец
http://www.wikidata.org/entity/Q17015230,Q17015230,2011,,самец
http://www.wikidata.org/entity/Q17015287,Q17015287,1955,,самка
http://www.wikidata.org/entity/Q17015292,Q17015292,1800,,самец
http://www.wikidata.org/entity/Q17015335,Q17015335,1900,,самец
http://www.wikidata.org/entity/Q17015345,Q17015345,1974,,самец
http://www.wikidata.org/entity/Q17015355,Q17015355,2010,,самец
http://www.wikidata.org/entity/Q17015406,Q17015406,1974,,
http://www.wikidata.org/entity/Q17015447,Q17015447,1976,,самка
http://www.wikidata.org/entity/Q17015474,Q17015474,1978,,самец
http://www.wikidata.org/entity/Q17015530,Q17015530,1828,,самец
http://www.wikidata.org/entity/Q17015573,Q17015573,1946,,самец
http://www.wikidata.org/entity/Q17015645,Q17015645,1982,,самец
http://www.wikidata.org/entity/Q17015662,Q17015662,1982,,самец
http://www.wikidata.org/entity/Q17015676,Q17015676,1907,,самец
http://www.wikidata.org/entity/Q17015689,Q17015689,1954,,самка
http://www.wikidata.org/entity/Q17015820,Q17015820,1979,,самец
http://www.wikidata.org/entity/Q17015877,Q17015877,1975,,самец
http://www.wikidata.org/entity/Q17016123,Q17016123,1972,,самка
http://www.wikidata.org/entity/Q17016301,Q17016301,1956,,самец
http://www.wikidata.org/entity/Q17016392,Q17016392,1983,,
http://www.wikidata.org/entity/Q17016431,Q17016431,1996,,
http://www.wikidata.org/entity/Q17016502,Q17016502,1777,,самец
http://www.wikidata.org/entity/Q17016824,Q17016824,1798,,самец
http://www.wikidata.org/entity/Q17016850,Q17016850,1983,,самец
http://www.wikidata.org/entity/Q17017127,Q17017127,1969,,самец
http://www.wikidata.org/entity/Q17017349,Q17017349,1801,,самец
http://www.wikidata.org/entity/Q17017512,Q17017512,2010,,самец
http://www.wikidata.org/entity/Q17017838,Q17017838,1976,,самка
http://www.wikidata.org/entity/Q17018045,Q17018045,1935,,самец
http://www.wikidata.org/entity/Q17018068,Q17018068,1885,,самка
http://www.wikidata.org/entity/Q17018144,Q17018144,2010,,самец
http://www.wikidata.org/entity/Q17018426,Q17018426,2010,,самец
http://www.wikidata.org/entity/Q17018453,Q17018453,2010,,самка
http://www.wikidata.org/entity/Q17018564,Q17018564,1781,,самка
http://www.wikidata.org/entity/Q17018566,Q17018566,1963,,самец
http://www.wikidata.org/entity/Q17018577,Q17018577,1899,,самец
http://www.wikidata.org/entity/Q17018612,Q17018612,1931,,самка
http://www.wikidata.org/entity/Q17018740,Q17018740,1976,,самец
http://www.wikidata.org/entity/Q17019026,Q17019026,1982,,самец
http://www.wikidata.org/entity/Q17019268,Q17019268,1947,,самец
http://www.wikidata.org/entity/Q17019277,Q17019277,1817,,самец
http://www.wikidata.org/entity/Q17019356,Q17019356,1916,,самка
http://www.wikidata.org/entity/Q17019373,Q17019373,1977,,самка
http://www.wikidata.org/entity/Q17019376,Q17019376,1997,,самец
http://www.wikidata.org/entity/Q17019694,Q17019694,1959,,самец
http://www.wikidata.org/entity/Q17019812,Q17019812,1957,,самец
http://www.wikidata.org/entity/Q17019814,Q17019814,1919,,самец
http://www.wikidata.org/entity/Q17019904,Q17019904,1906,,самец
http://www.wikidata.org/entity/Q17019952,Q17019952,2011,,самец
http://www.wikidata.org/entity/Q17019977,Q17019977,1795,,самец
http://www.wikidata.org/entity/Q17020011,Q17020011,1786,,самка
http://www.wikidata.org/entity/Q17020029,Q17020029,1976,,самец
http://www.wikidata.org/entity/Q17020048,Q17020048,1789,,самец
http://www.wikidata.org/entity/Q17020220,Q17020220,1967,,самец
http://www.wikidata.org/entity/Q17020224,Q17020224,1983,,самец
http://www.wikidata.org/entity/Q17020237,Q17020237,1917,,
http://www.wikidata.org/entity/Q17020317,Q17020317,1813,,самка
http://www.wikidata.org/entity/Q17020339,Q17020339,1960,,самец
http://www.wikidata.org/entity/Q17020383,Q17020383,1943,,самец
http://www.wikidata.org/entity/Q17020469,Q17020469,1978,,самец
http://www.wikidata.org/entity/Q17020805,Q17020805,1975,,самец
http://www.wikidata.org/entity/Q17020928,Q17020928,1808,,самец
http://www.wikidata.org/entity/Q17020971,Q17020971,1983,,самка
http://www.wikidata.org/entity/Q7777558,Q7777558,1982,2012,самец
http://www.wikidata.org/entity/Q7781932,Q7781932,1995,2008,самец
http://www.wikidata.org/entity/Q7784490,Q7784490,1970,1995,
http://www.wikidata.org/entity/Q7797337,Q7797337,1940,1968,самец
http://www.wikidata.org/entity/Q7799027,Q7799027,1989,2015,самец
http://www.wikidata.org/entity/Q7800960,Q7800960,1994,2012,
http://www.wikidata.org/entity/Q7804636,Q7804636,1992,2016,самец
http://www.wikidata.org/entity/Q7807748,Q7807748,2005,2009,самец
http://www.wikidata.org/entity/Q7808385,Q7808385,1990,2017,самец
http://www.wikidata.org/entity/Q7812779,Q7812779,1954,1976,самец
http://www.wikidata.org/entity/Q7828645,Q7828645,1973,2001,самка
http://www.wikidata.org/entity/Q7829411,Q7829411,1989,2009,самка
http://www.wikidata.org/entity/Q7830963,Q7830963,1992,2017,самец
http://www.wikidata.org/entity/Q7843349,Q7843349,1968,1995,самец
http://www.wikidata.org/entity/Q7781662,Q7781662,1819,,самец
http://www.wikidata.org/entity/Q7796028,Q7796028,2002,,
http://www.wikidata.org/entity/Q7796267,Q7796267,1857,,самец
http://www.wikidata.org/entity/Q7796412,Q7796412,1994,,
http://www.wikidata.org/entity/Q7797878,Q7797878,1976,,самка
http://www.wikidata.org/entity/Q7798589,Q7798589,1902,,самец
http://www.wikidata.org/entity/Q7800046,Q7800046,2004,,самец
http://www.wikidata.org/entity/Q7800766,Q7800766,2001,,
http://www.wikidata.org/entity/Q7800770,Q7800770,1983,,самка
http://www.wikidata.org/entity/Q7801278,Q7801278,1926,,самка
http://www.wikidata.org/entity/Q7804372,Q7804372,1955,,самец
http://www.wikidata.org/entity/Q7804955,Q7804955,1979,,самка
http://www.wikidata.org/entity/Q7805028,Q7805028,1995,,
http://www.wikidata.org/entity/Q7806488,Q7806488,1979,,самец
http://www.wikidata.org/entity/Q7806917,Q7806917,1813,,самец
http://www.wikidata.org/entity/Q7808937,Q7808937,1915,,
http://www.wikidata.org/entity/Q7809199,Q7809199,1816,,самец
